,longitude,latitude,hour,type,updated_subtype,count
439,-87.89,41.97,17:00,HAZARD,ON_SHOULDER,1
440,-87.89,41.97,17:00,HAZARD,Unclassified,1
441,-87.89,41.97,18:00,HAZARD,ON_ROAD,2
442,-87.89,41.97,18:00,HAZARD,ON_SHOULDER,1
443,-87.89,41.97,18:00,HAZARD,WEATHER,1
444,-87.89,41.97,18:00,JAM,Unclassified,1
445,-87.89,41.97,19:00,ACCIDENT,Unclassified,1
446,-87.89,41.97,19:00,JAM,STAND_STILL_TRAFFIC,1
447,-87.89,41.97,20:00,HAZARD,ON_ROAD,2
448,-87.89,41.97,20:00,HAZARD,WEATHER,1
449,-87.89,41.97,20:00,JAM,HEAVY_TRAFFIC,1
450,-87.89,41.97,20:00,JAM,STAND_STILL_TRAFFIC,1
451,-87.89,41.97,21:00,JAM,HEAVY_TRAFFIC,2
452,-87.89,41.97,21:00,JAM,Unclassified,1
453,-87.89,41.97,22:00,HAZARD,ON_ROAD,2
454,-87.89,41.97,22:00,HAZARD,ON_SHOULDER,1
455,-87.89,41.97,22:00,JAM,HEAVY_TRAFFIC,4
456,-87.89,41.97,22:00,JAM,STAND_STILL_TRAFFIC,8
457,-87.89,41.97,22:00,JAM,Unclassified,2
458,-87.89,41.97,23:00,ACCIDENT,Unclassified,1
459,-87.89,41.97,23:00,JAM,STAND_STILL_TRAFFIC,5
460,-87.89,41.98,00:00,HAZARD,ON_ROAD,5
461,-87.89,41.98,00:00,HAZARD,ON_SHOULDER,8
462,-87.89,41.98,00:00,HAZARD,WEATHER,2
463,-87.89,41.98,00:00,JAM,HEAVY_TRAFFIC,6
464,-87.89,41.98,00:00,JAM,STAND_STILL_TRAFFIC,15
465,-87.89,41.98,00:00,JAM,Unclassified,5
466,-87.89,41.98,01:00,ACCIDENT,MINOR,1
467,-87.89,41.98,01:00,HAZARD,ON_ROAD,9
468,-87.89,41.98,01:00,HAZARD,ON_SHOULDER,6
469,-87.89,41.98,01:00,JAM,HEAVY_TRAFFIC,4
470,-87.89,41.98,01:00,JAM,MODERATE_TRAFFIC,1
471,-87.89,41.98,01:00,JAM,STAND_STILL_TRAFFIC,2
472,-87.89,41.98,01:00,JAM,Unclassified,2
473,-87.89,41.98,02:00,ACCIDENT,MAJOR,1
474,-87.89,41.98,02:00,ACCIDENT,Unclassified,2
475,-87.89,41.98,02:00,HAZARD,ON_ROAD,7
476,-87.89,41.98,02:00,HAZARD,ON_SHOULDER,2
477,-87.89,41.98,02:00,HAZARD,WEATHER,1
478,-87.89,41.98,02:00,JAM,HEAVY_TRAFFIC,1
479,-87.89,41.98,02:00,JAM,STAND_STILL_TRAFFIC,2
480,-87.89,41.98,02:00,JAM,Unclassified,3
481,-87.89,41.98,03:00,ACCIDENT,Unclassified,1
482,-87.89,41.98,03:00,HAZARD,ON_ROAD,2
483,-87.89,41.98,03:00,HAZARD,ON_SHOULDER,1
484,-87.89,41.98,03:00,JAM,HEAVY_TRAFFIC,2
485,-87.89,41.98,03:00,ROAD_CLOSED,Unclassified,1
486,-87.89,41.98,04:00,ACCIDENT,Unclassified,1
487,-87.89,41.98,04:00,HAZARD,ON_ROAD,5
488,-87.89,41.98,04:00,HAZARD,ON_SHOULDER,6
489,-87.89,41.98,04:00,HAZARD,WEATHER,2
490,-87.89,41.98,04:00,JAM,Unclassified,2
491,-87.89,41.98,05:00,ACCIDENT,Unclassified,1
492,-87.89,41.98,05:00,HAZARD,ON_ROAD,4
493,-87.89,41.98,05:00,HAZARD,ON_SHOULDER,3
494,-87.89,41.98,05:00,JAM,STAND_STILL_TRAFFIC,2
495,-87.89,41.98,06:00,HAZARD,ON_ROAD,4
496,-87.89,41.98,06:00,HAZARD,ON_SHOULDER,3
497,-87.89,41.98,06:00,HAZARD,Unclassified,1
498,-87.89,41.98,06:00,JAM,Unclassified,2
499,-87.89,41.98,07:00,HAZARD,ON_ROAD,4
500,-87.89,41.98,07:00,HAZARD,ON_SHOULDER,1
501,-87.89,41.98,07:00,HAZARD,Unclassified,1
502,-87.89,41.98,07:00,HAZARD,WEATHER,1
503,-87.89,41.98,07:00,JAM,Unclassified,2
504,-87.89,41.98,08:00,HAZARD,ON_ROAD,2
505,-87.89,41.98,08:00,HAZARD,ON_SHOULDER,1
506,-87.89,41.98,08:00,HAZARD,Unclassified,14
507,-87.89,41.98,08:00,JAM,Unclassified,1
508,-87.89,41.98,09:00,HAZARD,ON_ROAD,3
509,-87.89,41.98,09:00,HAZARD,ON_SHOULDER,5
510,-87.89,41.98,09:00,HAZARD,Unclassified,2
511,-87.89,41.98,09:00,HAZARD,WEATHER,2
512,-87.89,41.98,10:00,ACCIDENT,Unclassified,2
513,-87.89,41.98,10:00,HAZARD,ON_ROAD,7
514,-87.89,41.98,10:00,HAZARD,ON_SHOULDER,5
515,-87.89,41.98,10:00,HAZARD,WEATHER,1
516,-87.89,41.98,10:00,JAM,Unclassified,2
517,-87.89,41.98,11:00,ACCIDENT,Unclassified,2
518,-87.89,41.98,11:00,HAZARD,ON_ROAD,2
519,-87.89,41.98,11:00,HAZARD,ON_SHOULDER,6
520,-87.89,41.98,11:00,JAM,Unclassified,5
521,-87.89,41.98,12:00,HAZARD,ON_ROAD,7
522,-87.89,41.98,12:00,HAZARD,ON_SHOULDER,5
523,-87.89,41.98,12:00,JAM,HEAVY_TRAFFIC,1
524,-87.89,41.98,12:00,JAM,Unclassified,2
525,-87.89,41.98,13:00,ACCIDENT,Unclassified,5
526,-87.89,41.98,13:00,HAZARD,ON_ROAD,5
527,-87.89,41.98,13:00,HAZARD,ON_SHOULDER,6
528,-87.89,41.98,13:00,JAM,HEAVY_TRAFFIC,1
529,-87.89,41.98,13:00,JAM,STAND_STILL_TRAFFIC,3
530,-87.89,41.98,13:00,JAM,Unclassified,3
531,-87.89,41.98,14:00,ACCIDENT,Unclassified,4
532,-87.89,41.98,14:00,HAZARD,ON_ROAD,3
533,-87.89,41.98,14:00,HAZARD,ON_SHOULDER,6
534,-87.89,41.98,14:00,JAM,HEAVY_TRAFFIC,1
535,-87.89,41.98,14:00,JAM,STAND_STILL_TRAFFIC,4
536,-87.89,41.98,14:00,JAM,Unclassified,3
537,-87.89,41.98,15:00,ACCIDENT,Unclassified,1
538,-87.89,41.98,15:00,HAZARD,ON_ROAD,4
539,-87.89,41.98,15:00,HAZARD,ON_SHOULDER,9
540,-87.89,41.98,15:00,HAZARD,WEATHER,1
541,-87.89,41.98,15:00,JAM,STAND_STILL_TRAFFIC,3
542,-87.89,41.98,15:00,JAM,Unclassified,1
543,-87.89,41.98,16:00,ACCIDENT,Unclassified,3
544,-87.89,41.98,16:00,HAZARD,ON_ROAD,5
545,-87.89,41.98,16:00,HAZARD,ON_SHOULDER,8
546,-87.89,41.98,16:00,JAM,HEAVY_TRAFFIC,2
547,-87.89,41.98,16:00,JAM,STAND_STILL_TRAFFIC,3
548,-87.89,41.98,16:00,JAM,Unclassified,1
549,-87.89,41.98,17:00,ACCIDENT,Unclassified,2
550,-87.89,41.98,17:00,HAZARD,ON_ROAD,6
551,-87.89,41.98,17:00,HAZARD,ON_SHOULDER,8
552,-87.89,41.98,17:00,JAM,HEAVY_TRAFFIC,4
553,-87.89,41.98,17:00,JAM,STAND_STILL_TRAFFIC,3
554,-87.89,41.98,17:00,JAM,Unclassified,6
555,-87.89,41.98,18:00,ACCIDENT,Unclassified,2
556,-87.89,41.98,18:00,HAZARD,ON_ROAD,6
557,-87.89,41.98,18:00,HAZARD,ON_SHOULDER,5
558,-87.89,41.98,18:00,JAM,HEAVY_TRAFFIC,4
559,-87.89,41.98,18:00,JAM,STAND_STILL_TRAFFIC,7
560,-87.89,41.98,18:00,JAM,Unclassified,3
561,-87.89,41.98,19:00,ACCIDENT,MAJOR,1
562,-87.89,41.98,19:00,ACCIDENT,Unclassified,2
563,-87.89,41.98,19:00,HAZARD,ON_ROAD,16
564,-87.89,41.98,19:00,HAZARD,ON_SHOULDER,12
565,-87.89,41.98,19:00,JAM,HEAVY_TRAFFIC,6
566,-87.89,41.98,19:00,JAM,STAND_STILL_TRAFFIC,7
567,-87.89,41.98,19:00,JAM,Unclassified,2
568,-87.89,41.98,20:00,ACCIDENT,MAJOR,1
569,-87.89,41.98,20:00,ACCIDENT,Unclassified,3
570,-87.89,41.98,20:00,HAZARD,ON_ROAD,5
571,-87.89,41.98,20:00,HAZARD,ON_SHOULDER,11
572,-87.89,41.98,20:00,HAZARD,WEATHER,1
573,-87.89,41.98,20:00,JAM,HEAVY_TRAFFIC,4
574,-87.89,41.98,20:00,JAM,STAND_STILL_TRAFFIC,15
575,-87.89,41.98,20:00,JAM,Unclassified,3
576,-87.89,41.98,21:00,ACCIDENT,Unclassified,4
577,-87.89,41.98,21:00,HAZARD,ON_ROAD,8
578,-87.89,41.98,21:00,HAZARD,ON_SHOULDER,11
579,-87.89,41.98,21:00,HAZARD,WEATHER,1
580,-87.89,41.98,21:00,JAM,HEAVY_TRAFFIC,20
581,-87.89,41.98,21:00,JAM,STAND_STILL_TRAFFIC,10
582,-87.89,41.98,21:00,JAM,Unclassified,3
583,-87.89,41.98,22:00,ACCIDENT,Unclassified,1
584,-87.89,41.98,22:00,HAZARD,ON_ROAD,28
585,-87.89,41.98,22:00,HAZARD,ON_SHOULDER,10
586,-87.89,41.98,22:00,HAZARD,WEATHER,1
587,-87.89,41.98,22:00,JAM,HEAVY_TRAFFIC,18
588,-87.89,41.98,22:00,JAM,STAND_STILL_TRAFFIC,15
589,-87.89,41.98,22:00,JAM,Unclassified,5
590,-87.89,41.98,23:00,HAZARD,ON_ROAD,12
591,-87.89,41.98,23:00,HAZARD,ON_SHOULDER,8
592,-87.89,41.98,23:00,JAM,HEAVY_TRAFFIC,6
593,-87.89,41.98,23:00,JAM,STAND_STILL_TRAFFIC,22
594,-87.89,41.98,23:00,JAM,Unclassified,6
595,-87.89,41.99,00:00,HAZARD,ON_SHOULDER,1
596,-87.89,41.99,00:00,JAM,Unclassified,1
597,-87.89,41.99,01:00,HAZARD,ON_ROAD,3
598,-87.89,41.99,01:00,HAZARD,ON_SHOULDER,1
599,-87.89,41.99,02:00,HAZARD,ON_ROAD,1
600,-87.89,41.99,02:00,HAZARD,ON_SHOULDER,1
601,-87.89,41.99,02:00,JAM,Unclassified,1
602,-87.89,41.99,03:00,JAM,Unclassified,1
603,-87.89,41.99,04:00,HAZARD,Unclassified,1
604,-87.89,41.99,05:00,HAZARD,ON_SHOULDER,1
605,-87.89,41.99,06:00,ACCIDENT,MAJOR,1
606,-87.89,41.99,06:00,HAZARD,ON_ROAD,2
607,-87.89,41.99,06:00,HAZARD,ON_SHOULDER,1
608,-87.89,41.99,06:00,HAZARD,Unclassified,1
609,-87.89,41.99,06:00,JAM,STAND_STILL_TRAFFIC,1
610,-87.89,41.99,07:00,HAZARD,ON_ROAD,3
611,-87.89,41.99,08:00,HAZARD,ON_ROAD,1
612,-87.89,41.99,09:00,HAZARD,ON_ROAD,2
613,-87.89,41.99,09:00,HAZARD,Unclassified,1
614,-87.89,41.99,10:00,HAZARD,ON_SHOULDER,1
615,-87.89,41.99,12:00,HAZARD,ON_SHOULDER,1
616,-87.89,41.99,13:00,HAZARD,ON_SHOULDER,1
617,-87.89,41.99,13:00,HAZARD,WEATHER,1
618,-87.89,41.99,14:00,HAZARD,ON_ROAD,2
619,-87.89,41.99,14:00,JAM,STAND_STILL_TRAFFIC,1
620,-87.89,41.99,15:00,HAZARD,ON_ROAD,3
621,-87.89,41.99,15:00,JAM,STAND_STILL_TRAFFIC,1
622,-87.89,41.99,16:00,ACCIDENT,Unclassified,1
623,-87.89,41.99,16:00,HAZARD,ON_ROAD,1
624,-87.89,41.99,16:00,HAZARD,WEATHER,1
625,-87.89,41.99,16:00,JAM,HEAVY_TRAFFIC,1
626,-87.89,41.99,16:00,JAM,Unclassified,1
627,-87.89,41.99,17:00,HAZARD,Unclassified,1
628,-87.89,41.99,17:00,JAM,Unclassified,1
629,-87.89,41.99,18:00,HAZARD,ON_ROAD,3
630,-87.89,41.99,18:00,HAZARD,ON_SHOULDER,3
631,-87.89,41.99,18:00,HAZARD,WEATHER,1
632,-87.89,41.99,20:00,HAZARD,ON_ROAD,2
633,-87.89,41.99,20:00,HAZARD,WEATHER,1
634,-87.89,41.99,21:00,HAZARD,ON_ROAD,2
635,-87.89,41.99,22:00,HAZARD,ON_ROAD,2
636,-87.89,41.99,22:00,JAM,STAND_STILL_TRAFFIC,1
637,-87.89,41.99,23:00,ACCIDENT,Unclassified,1
638,-87.89,41.99,23:00,HAZARD,ON_ROAD,1
639,-87.89,41.99,23:00,JAM,Unclassified,1
640,-87.89,42.0,03:00,HAZARD,ON_SHOULDER,1
641,-87.89,42.0,04:00,JAM,Unclassified,1
642,-87.89,42.0,05:00,HAZARD,ON_SHOULDER,1
643,-87.89,42.0,08:00,HAZARD,ON_ROAD,3
644,-87.89,42.0,08:00,JAM,Unclassified,1
645,-87.89,42.0,09:00,HAZARD,ON_ROAD,1
646,-87.89,42.0,11:00,HAZARD,ON_ROAD,3
647,-87.89,42.0,12:00,HAZARD,Unclassified,2
648,-87.89,42.0,13:00,HAZARD,ON_ROAD,2
649,-87.89,42.0,15:00,ACCIDENT,Unclassified,1
650,-87.89,42.0,15:00,HAZARD,ON_ROAD,1
651,-87.89,42.0,17:00,HAZARD,ON_ROAD,2
652,-87.89,42.0,18:00,ACCIDENT,Unclassified,1
653,-87.89,42.0,18:00,HAZARD,ON_SHOULDER,1
654,-87.89,42.0,18:00,JAM,Unclassified,1
655,-87.89,42.0,19:00,HAZARD,ON_ROAD,1
656,-87.89,42.0,20:00,HAZARD,Unclassified,2
657,-87.89,42.0,20:00,JAM,HEAVY_TRAFFIC,1
658,-87.89,42.0,22:00,HAZARD,ON_ROAD,1
659,-87.88,41.96,00:00,ACCIDENT,MINOR,1
660,-87.88,41.96,00:00,HAZARD,ON_ROAD,5
661,-87.88,41.96,00:00,HAZARD,ON_SHOULDER,14
662,-87.88,41.96,00:00,JAM,STAND_STILL_TRAFFIC,8
663,-87.88,41.96,01:00,HAZARD,ON_ROAD,4
664,-87.88,41.96,01:00,HAZARD,ON_SHOULDER,12
665,-87.88,41.96,01:00,JAM,STAND_STILL_TRAFFIC,2
666,-87.88,41.96,01:00,JAM,Unclassified,1
667,-87.88,41.96,01:00,ROAD_CLOSED,Unclassified,2
668,-87.88,41.96,02:00,HAZARD,ON_ROAD,1
669,-87.88,41.96,02:00,HAZARD,ON_SHOULDER,11
670,-87.88,41.96,02:00,JAM,HEAVY_TRAFFIC,1
671,-87.88,41.96,03:00,ACCIDENT,Unclassified,1
672,-87.88,41.96,03:00,HAZARD,ON_ROAD,2
673,-87.88,41.96,03:00,HAZARD,ON_SHOULDER,4
674,-87.88,41.96,04:00,HAZARD,ON_ROAD,2
675,-87.88,41.96,04:00,HAZARD,ON_SHOULDER,3
676,-87.88,41.96,05:00,HAZARD,ON_SHOULDER,7
677,-87.88,41.96,06:00,HAZARD,ON_SHOULDER,2
678,-87.88,41.96,07:00,ACCIDENT,MAJOR,1
679,-87.88,41.96,07:00,ACCIDENT,Unclassified,1
680,-87.88,41.96,07:00,HAZARD,ON_ROAD,1
681,-87.88,41.96,07:00,HAZARD,ON_SHOULDER,4
682,-87.88,41.96,07:00,HAZARD,Unclassified,1
683,-87.88,41.96,08:00,ACCIDENT,Unclassified,1
684,-87.88,41.96,08:00,HAZARD,ON_SHOULDER,3
685,-87.88,41.96,09:00,HAZARD,ON_SHOULDER,2
686,-87.88,41.96,10:00,HAZARD,ON_ROAD,1
687,-87.88,41.96,10:00,HAZARD,ON_SHOULDER,4
688,-87.88,41.96,11:00,HAZARD,ON_ROAD,3
689,-87.88,41.96,11:00,HAZARD,ON_SHOULDER,8
690,-87.88,41.96,11:00,JAM,HEAVY_TRAFFIC,1
691,-87.88,41.96,12:00,ACCIDENT,Unclassified,3
692,-87.88,41.96,12:00,HAZARD,ON_ROAD,6
693,-87.88,41.96,12:00,HAZARD,ON_SHOULDER,9
694,-87.88,41.96,12:00,JAM,STAND_STILL_TRAFFIC,1
695,-87.88,41.96,12:00,JAM,Unclassified,1
696,-87.88,41.96,13:00,HAZARD,ON_ROAD,7
697,-87.88,41.96,13:00,HAZARD,ON_SHOULDER,12
698,-87.88,41.96,13:00,HAZARD,WEATHER,2
699,-87.88,41.96,13:00,JAM,HEAVY_TRAFFIC,2
700,-87.88,41.96,13:00,JAM,STAND_STILL_TRAFFIC,1
701,-87.88,41.96,13:00,JAM,Unclassified,1
702,-87.88,41.96,14:00,HAZARD,ON_ROAD,3
703,-87.88,41.96,14:00,HAZARD,ON_SHOULDER,17
704,-87.88,41.96,15:00,ACCIDENT,MINOR,1
705,-87.88,41.96,15:00,HAZARD,ON_ROAD,4
706,-87.88,41.96,15:00,HAZARD,ON_SHOULDER,20
707,-87.88,41.96,15:00,HAZARD,Unclassified,2
708,-87.88,41.96,16:00,HAZARD,ON_ROAD,1
709,-87.88,41.96,16:00,HAZARD,ON_SHOULDER,8
710,-87.88,41.96,17:00,HAZARD,ON_ROAD,3
711,-87.88,41.96,17:00,HAZARD,ON_SHOULDER,13
712,-87.88,41.96,17:00,HAZARD,Unclassified,5
713,-87.88,41.96,18:00,ACCIDENT,Unclassified,1
714,-87.88,41.96,18:00,HAZARD,ON_ROAD,4
715,-87.88,41.96,18:00,HAZARD,ON_SHOULDER,19
716,-87.88,41.96,19:00,ACCIDENT,MINOR,1
717,-87.88,41.96,19:00,ACCIDENT,Unclassified,1
718,-87.88,41.96,19:00,HAZARD,ON_ROAD,1
719,-87.88,41.96,19:00,HAZARD,ON_SHOULDER,20
720,-87.88,41.96,19:00,HAZARD,Unclassified,1
721,-87.88,41.96,19:00,JAM,HEAVY_TRAFFIC,2
722,-87.88,41.96,19:00,JAM,STAND_STILL_TRAFFIC,1
723,-87.88,41.96,19:00,JAM,Unclassified,1
724,-87.88,41.96,20:00,ACCIDENT,Unclassified,1
725,-87.88,41.96,20:00,HAZARD,ON_ROAD,4
726,-87.88,41.96,20:00,HAZARD,ON_SHOULDER,18
727,-87.88,41.96,20:00,JAM,HEAVY_TRAFFIC,3
728,-87.88,41.96,20:00,JAM,STAND_STILL_TRAFFIC,8
729,-87.88,41.96,20:00,JAM,Unclassified,2
730,-87.88,41.96,21:00,ACCIDENT,Unclassified,1
731,-87.88,41.96,21:00,HAZARD,ON_ROAD,6
732,-87.88,41.96,21:00,HAZARD,ON_SHOULDER,17
733,-87.88,41.96,21:00,JAM,HEAVY_TRAFFIC,15
734,-87.88,41.96,21:00,JAM,MODERATE_TRAFFIC,1
735,-87.88,41.96,21:00,JAM,STAND_STILL_TRAFFIC,5
736,-87.88,41.96,21:00,JAM,Unclassified,4
737,-87.88,41.96,22:00,ACCIDENT,Unclassified,1
738,-87.88,41.96,22:00,HAZARD,ON_ROAD,10
739,-87.88,41.96,22:00,HAZARD,ON_SHOULDER,12
740,-87.88,41.96,22:00,JAM,HEAVY_TRAFFIC,5
741,-87.88,41.96,22:00,JAM,STAND_STILL_TRAFFIC,9
742,-87.88,41.96,22:00,JAM,Unclassified,4
743,-87.88,41.96,23:00,HAZARD,ON_ROAD,3
744,-87.88,41.96,23:00,HAZARD,ON_SHOULDER,22
745,-87.88,41.96,23:00,JAM,HEAVY_TRAFFIC,2
746,-87.88,41.96,23:00,JAM,STAND_STILL_TRAFFIC,1
747,-87.88,41.96,23:00,JAM,Unclassified,1
748,-87.88,41.97,06:00,HAZARD,Unclassified,2
749,-87.88,41.97,07:00,HAZARD,Unclassified,1
750,-87.88,41.97,09:00,HAZARD,ON_SHOULDER,1
751,-87.88,41.97,09:00,HAZARD,Unclassified,1
752,-87.88,41.97,11:00,HAZARD,ON_SHOULDER,1
753,-87.88,41.97,14:00,HAZARD,ON_SHOULDER,1
754,-87.88,41.97,15:00,HAZARD,ON_SHOULDER,1
755,-87.88,41.97,17:00,HAZARD,ON_ROAD,1
756,-87.88,41.97,17:00,HAZARD,ON_SHOULDER,1
757,-87.88,41.98,00:00,ACCIDENT,MAJOR,3
758,-87.88,41.98,00:00,ACCIDENT,Unclassified,2
759,-87.88,41.98,00:00,HAZARD,ON_ROAD,8
760,-87.88,41.98,00:00,HAZARD,ON_SHOULDER,37
761,-87.88,41.98,00:00,JAM,HEAVY_TRAFFIC,8
762,-87.88,41.98,00:00,JAM,STAND_STILL_TRAFFIC,11
763,-87.88,41.98,00:00,JAM,Unclassified,3
764,-87.88,41.98,01:00,ACCIDENT,MAJOR,1
765,-87.88,41.98,01:00,ACCIDENT,Unclassified,1
766,-87.88,41.98,01:00,HAZARD,ON_ROAD,7
767,-87.88,41.98,01:00,HAZARD,ON_SHOULDER,50
768,-87.88,41.98,01:00,HAZARD,Unclassified,1
769,-87.88,41.98,01:00,JAM,HEAVY_TRAFFIC,1
770,-87.88,41.98,01:00,JAM,STAND_STILL_TRAFFIC,9
771,-87.88,41.98,01:00,JAM,Unclassified,3
772,-87.88,41.98,02:00,ACCIDENT,MAJOR,1
773,-87.88,41.98,02:00,ACCIDENT,MINOR,1
774,-87.88,41.98,02:00,ACCIDENT,Unclassified,3
775,-87.88,41.98,02:00,HAZARD,ON_ROAD,6
776,-87.88,41.98,02:00,HAZARD,ON_SHOULDER,36
777,-87.88,41.98,02:00,JAM,STAND_STILL_TRAFFIC,1
778,-87.88,41.98,02:00,JAM,Unclassified,1
779,-87.88,41.98,03:00,ACCIDENT,Unclassified,2
780,-87.88,41.98,03:00,HAZARD,ON_ROAD,7
781,-87.88,41.98,03:00,HAZARD,ON_SHOULDER,22
782,-87.88,41.98,03:00,HAZARD,Unclassified,2
783,-87.88,41.98,03:00,JAM,HEAVY_TRAFFIC,3
784,-87.88,41.98,03:00,JAM,Unclassified,1
785,-87.88,41.98,04:00,HAZARD,ON_ROAD,6
786,-87.88,41.98,04:00,HAZARD,ON_SHOULDER,18
787,-87.88,41.98,04:00,JAM,STAND_STILL_TRAFFIC,1
788,-87.88,41.98,05:00,ACCIDENT,MAJOR,1
789,-87.88,41.98,05:00,ACCIDENT,Unclassified,1
790,-87.88,41.98,05:00,HAZARD,ON_ROAD,3
791,-87.88,41.98,05:00,HAZARD,ON_SHOULDER,15
792,-87.88,41.98,06:00,HAZARD,ON_ROAD,1
793,-87.88,41.98,06:00,HAZARD,ON_SHOULDER,7
794,-87.88,41.98,07:00,HAZARD,ON_SHOULDER,3
795,-87.88,41.98,08:00,HAZARD,ON_ROAD,2
796,-87.88,41.98,08:00,HAZARD,ON_SHOULDER,1
797,-87.88,41.98,08:00,JAM,Unclassified,1
798,-87.88,41.98,09:00,HAZARD,ON_ROAD,3
799,-87.88,41.98,09:00,HAZARD,ON_SHOULDER,6
800,-87.88,41.98,10:00,ACCIDENT,MINOR,1
801,-87.88,41.98,10:00,ACCIDENT,Unclassified,1
802,-87.88,41.98,10:00,HAZARD,ON_ROAD,5
803,-87.88,41.98,10:00,HAZARD,ON_SHOULDER,11
804,-87.88,41.98,10:00,HAZARD,Unclassified,3
805,-87.88,41.98,10:00,HAZARD,WEATHER,1
806,-87.88,41.98,11:00,HAZARD,ON_ROAD,5
807,-87.88,41.98,11:00,HAZARD,ON_SHOULDER,15
808,-87.88,41.98,12:00,ACCIDENT,MAJOR,1
809,-87.88,41.98,12:00,HAZARD,ON_ROAD,2
810,-87.88,41.98,12:00,HAZARD,ON_SHOULDER,25
811,-87.88,41.98,12:00,JAM,Unclassified,1
812,-87.88,41.98,13:00,ACCIDENT,Unclassified,2
813,-87.88,41.98,13:00,HAZARD,ON_ROAD,9
814,-87.88,41.98,13:00,HAZARD,ON_SHOULDER,31
815,-87.88,41.98,13:00,HAZARD,Unclassified,3
816,-87.88,41.98,13:00,HAZARD,WEATHER,1
817,-87.88,41.98,13:00,JAM,HEAVY_TRAFFIC,4
818,-87.88,41.98,13:00,JAM,MODERATE_TRAFFIC,1
819,-87.88,41.98,13:00,JAM,STAND_STILL_TRAFFIC,4
820,-87.88,41.98,13:00,JAM,Unclassified,2
821,-87.88,41.98,14:00,ACCIDENT,MAJOR,1
822,-87.88,41.98,14:00,HAZARD,ON_ROAD,5
823,-87.88,41.98,14:00,HAZARD,ON_SHOULDER,36
824,-87.88,41.98,14:00,HAZARD,Unclassified,3
825,-87.88,41.98,14:00,HAZARD,WEATHER,1
826,-87.88,41.98,14:00,JAM,STAND_STILL_TRAFFIC,6
827,-87.88,41.98,14:00,JAM,Unclassified,3
828,-87.88,41.98,15:00,ACCIDENT,MINOR,3
829,-87.88,41.98,15:00,ACCIDENT,Unclassified,3
830,-87.88,41.98,15:00,HAZARD,ON_ROAD,8
831,-87.88,41.98,15:00,HAZARD,ON_SHOULDER,26
832,-87.88,41.98,15:00,HAZARD,Unclassified,2
833,-87.88,41.98,15:00,JAM,HEAVY_TRAFFIC,2
834,-87.88,41.98,15:00,JAM,MODERATE_TRAFFIC,1
835,-87.88,41.98,15:00,JAM,STAND_STILL_TRAFFIC,4
836,-87.88,41.98,16:00,ACCIDENT,Unclassified,4
837,-87.88,41.98,16:00,HAZARD,ON_ROAD,5
838,-87.88,41.98,16:00,HAZARD,ON_SHOULDER,31
839,-87.88,41.98,16:00,HAZARD,Unclassified,2
840,-87.88,41.98,16:00,JAM,HEAVY_TRAFFIC,4
841,-87.88,41.98,16:00,JAM,STAND_STILL_TRAFFIC,1
842,-87.88,41.98,17:00,ACCIDENT,MAJOR,2
843,-87.88,41.98,17:00,HAZARD,ON_ROAD,6
844,-87.88,41.98,17:00,HAZARD,ON_SHOULDER,33
845,-87.88,41.98,17:00,HAZARD,Unclassified,3
846,-87.88,41.98,17:00,HAZARD,WEATHER,1
847,-87.88,41.98,17:00,JAM,HEAVY_TRAFFIC,2
848,-87.88,41.98,17:00,JAM,STAND_STILL_TRAFFIC,3
849,-87.88,41.98,18:00,ACCIDENT,MAJOR,2
850,-87.88,41.98,18:00,HAZARD,ON_ROAD,11
851,-87.88,41.98,18:00,HAZARD,ON_SHOULDER,49
852,-87.88,41.98,18:00,HAZARD,Unclassified,2
853,-87.88,41.98,18:00,JAM,HEAVY_TRAFFIC,13
854,-87.88,41.98,18:00,JAM,STAND_STILL_TRAFFIC,5
855,-87.88,41.98,18:00,JAM,Unclassified,2
856,-87.88,41.98,18:00,ROAD_CLOSED,CLOSED_EVENT,2
857,-87.88,41.98,19:00,ACCIDENT,MAJOR,2
858,-87.88,41.98,19:00,ACCIDENT,Unclassified,4
859,-87.88,41.98,19:00,HAZARD,ON_ROAD,8
860,-87.88,41.98,19:00,HAZARD,ON_SHOULDER,57
861,-87.88,41.98,19:00,HAZARD,WEATHER,1
862,-87.88,41.98,19:00,JAM,HEAVY_TRAFFIC,2
863,-87.88,41.98,19:00,JAM,STAND_STILL_TRAFFIC,6
864,-87.88,41.98,19:00,JAM,Unclassified,5
865,-87.88,41.98,20:00,HAZARD,ON_ROAD,14
866,-87.88,41.98,20:00,HAZARD,ON_SHOULDER,60
867,-87.88,41.98,20:00,JAM,HEAVY_TRAFFIC,4
868,-87.88,41.98,20:00,JAM,STAND_STILL_TRAFFIC,9
869,-87.88,41.98,20:00,JAM,Unclassified,2
870,-87.88,41.98,21:00,ACCIDENT,MAJOR,2
871,-87.88,41.98,21:00,ACCIDENT,Unclassified,1
872,-87.88,41.98,21:00,HAZARD,ON_ROAD,9
873,-87.88,41.98,21:00,HAZARD,ON_SHOULDER,45
874,-87.88,41.98,21:00,JAM,HEAVY_TRAFFIC,5
875,-87.88,41.98,21:00,JAM,STAND_STILL_TRAFFIC,8
876,-87.88,41.98,21:00,JAM,Unclassified,4
877,-87.88,41.98,22:00,ACCIDENT,MAJOR,1
878,-87.88,41.98,22:00,ACCIDENT,Unclassified,2
