,type,updated_subtype,longitude,latitude,count
5494,JAM,Unclassified,-87.73,41.69,1
5495,JAM,Unclassified,-87.73,41.74,7
5496,JAM,Unclassified,-87.73,41.75,11
5497,JAM,Unclassified,-87.73,41.77,13
5498,JAM,Unclassified,-87.73,41.78,16
5499,JAM,Unclassified,-87.73,41.79,24
5500,JAM,Unclassified,-87.73,41.8,21
5501,JAM,Unclassified,-87.73,41.81,17
5502,JAM,Unclassified,-87.73,41.82,331
5503,JAM,Unclassified,-87.73,41.83,2
5504,JAM,Unclassified,-87.73,41.84,25
5505,JAM,Unclassified,-87.73,41.85,46
5506,JAM,Unclassified,-87.73,41.86,17
5507,JAM,Unclassified,-87.73,41.87,247
5508,JAM,Unclassified,-87.73,41.88,53
5509,JAM,Unclassified,-87.73,41.89,16
5510,JAM,Unclassified,-87.73,41.9,66
5511,JAM,Unclassified,-87.73,41.91,73
5512,JAM,Unclassified,-87.73,41.92,88
5513,JAM,Unclassified,-87.73,41.93,59
5514,JAM,Unclassified,-87.73,41.94,92
5515,JAM,Unclassified,-87.73,41.95,529
5516,JAM,Unclassified,-87.73,41.96,219
5517,JAM,Unclassified,-87.73,41.97,101
5518,JAM,Unclassified,-87.73,41.98,59
5519,JAM,Unclassified,-87.73,41.99,56
5520,JAM,Unclassified,-87.73,42.0,23
5521,JAM,Unclassified,-87.72,41.68,2
5522,JAM,Unclassified,-87.72,41.69,4
5523,JAM,Unclassified,-87.72,41.7,2
5524,JAM,Unclassified,-87.72,41.71,1
5525,JAM,Unclassified,-87.72,41.73,1
5526,JAM,Unclassified,-87.72,41.74,32
5527,JAM,Unclassified,-87.72,41.75,22
5528,JAM,Unclassified,-87.72,41.76,10
5529,JAM,Unclassified,-87.72,41.77,14
5530,JAM,Unclassified,-87.72,41.78,39
5531,JAM,Unclassified,-87.72,41.79,44
5532,JAM,Unclassified,-87.72,41.8,49
5533,JAM,Unclassified,-87.72,41.81,76
5534,JAM,Unclassified,-87.72,41.82,262
5535,JAM,Unclassified,-87.72,41.83,80
5536,JAM,Unclassified,-87.72,41.84,41
5537,JAM,Unclassified,-87.72,41.85,30
5538,JAM,Unclassified,-87.72,41.86,18
5539,JAM,Unclassified,-87.72,41.87,199
5540,JAM,Unclassified,-87.72,41.88,76
5541,JAM,Unclassified,-87.72,41.89,52
5542,JAM,Unclassified,-87.72,41.9,108
5543,JAM,Unclassified,-87.72,41.91,36
5544,JAM,Unclassified,-87.72,41.92,47
5545,JAM,Unclassified,-87.72,41.93,65
5546,JAM,Unclassified,-87.72,41.94,288
5547,JAM,Unclassified,-87.72,41.95,507
5548,JAM,Unclassified,-87.72,41.96,102
5549,JAM,Unclassified,-87.72,41.97,56
5550,JAM,Unclassified,-87.72,41.98,83
5551,JAM,Unclassified,-87.72,41.99,31
5552,JAM,Unclassified,-87.72,42.0,45
5553,JAM,Unclassified,-87.71,41.68,1
5554,JAM,Unclassified,-87.71,41.69,8
5555,JAM,Unclassified,-87.71,41.7,3
5556,JAM,Unclassified,-87.71,41.74,16
5557,JAM,Unclassified,-87.71,41.75,26
5558,JAM,Unclassified,-87.71,41.76,4
5559,JAM,Unclassified,-87.71,41.77,5
5560,JAM,Unclassified,-87.71,41.78,16
5561,JAM,Unclassified,-87.71,41.79,18
5562,JAM,Unclassified,-87.71,41.8,8
5563,JAM,Unclassified,-87.71,41.81,46
5564,JAM,Unclassified,-87.71,41.82,2
5565,JAM,Unclassified,-87.71,41.83,257
5566,JAM,Unclassified,-87.71,41.84,23
5567,JAM,Unclassified,-87.71,41.85,24
5568,JAM,Unclassified,-87.71,41.86,17
5569,JAM,Unclassified,-87.71,41.87,235
5570,JAM,Unclassified,-87.71,41.88,24
5571,JAM,Unclassified,-87.71,41.89,24
5572,JAM,Unclassified,-87.71,41.9,72
5573,JAM,Unclassified,-87.71,41.91,48
5574,JAM,Unclassified,-87.71,41.92,79
5575,JAM,Unclassified,-87.71,41.93,182
5576,JAM,Unclassified,-87.71,41.94,624
5577,JAM,Unclassified,-87.71,41.95,246
5578,JAM,Unclassified,-87.71,41.96,107
5579,JAM,Unclassified,-87.71,41.97,136
5580,JAM,Unclassified,-87.71,41.98,147
5581,JAM,Unclassified,-87.71,41.99,190
5582,JAM,Unclassified,-87.71,42.0,62
5583,JAM,Unclassified,-87.71,42.01,19
5584,JAM,Unclassified,-87.7,41.69,17
5585,JAM,Unclassified,-87.7,41.7,7
5586,JAM,Unclassified,-87.7,41.71,3
5587,JAM,Unclassified,-87.7,41.74,10
5588,JAM,Unclassified,-87.7,41.75,29
5589,JAM,Unclassified,-87.7,41.76,4
5590,JAM,Unclassified,-87.7,41.77,17
5591,JAM,Unclassified,-87.7,41.78,23
5592,JAM,Unclassified,-87.7,41.79,30
5593,JAM,Unclassified,-87.7,41.8,24
5594,JAM,Unclassified,-87.7,41.81,33
5595,JAM,Unclassified,-87.7,41.82,54
5596,JAM,Unclassified,-87.7,41.83,223
5597,JAM,Unclassified,-87.7,41.84,40
5598,JAM,Unclassified,-87.7,41.85,63
5599,JAM,Unclassified,-87.7,41.86,55
5600,JAM,Unclassified,-87.7,41.87,69
5601,JAM,Unclassified,-87.7,41.88,145
5602,JAM,Unclassified,-87.7,41.89,60
5603,JAM,Unclassified,-87.7,41.9,102
5604,JAM,Unclassified,-87.7,41.91,73
5605,JAM,Unclassified,-87.7,41.92,137
5606,JAM,Unclassified,-87.7,41.93,423
5607,JAM,Unclassified,-87.7,41.94,393
5608,JAM,Unclassified,-87.7,41.95,144
5609,JAM,Unclassified,-87.7,41.96,63
5610,JAM,Unclassified,-87.7,41.97,56
5611,JAM,Unclassified,-87.7,41.98,59
5612,JAM,Unclassified,-87.7,41.99,100
5613,JAM,Unclassified,-87.7,42.0,60
5614,JAM,Unclassified,-87.7,42.01,56
5615,JAM,Unclassified,-87.7,42.02,1
5616,JAM,Unclassified,-87.69,41.69,7
5617,JAM,Unclassified,-87.69,41.7,4
5618,JAM,Unclassified,-87.69,41.71,5
5619,JAM,Unclassified,-87.69,41.74,8
5620,JAM,Unclassified,-87.69,41.75,7
5621,JAM,Unclassified,-87.69,41.76,14
5622,JAM,Unclassified,-87.69,41.77,9
5623,JAM,Unclassified,-87.69,41.78,23
5624,JAM,Unclassified,-87.69,41.79,24
5625,JAM,Unclassified,-87.69,41.8,8
5626,JAM,Unclassified,-87.69,41.81,16
5627,JAM,Unclassified,-87.69,41.82,30
5628,JAM,Unclassified,-87.69,41.83,123
5629,JAM,Unclassified,-87.69,41.84,92
5630,JAM,Unclassified,-87.69,41.85,31
5631,JAM,Unclassified,-87.69,41.86,76
5632,JAM,Unclassified,-87.69,41.87,42
5633,JAM,Unclassified,-87.69,41.88,229
5634,JAM,Unclassified,-87.69,41.89,104
5635,JAM,Unclassified,-87.69,41.9,105
5636,JAM,Unclassified,-87.69,41.91,75
5637,JAM,Unclassified,-87.69,41.92,137
5638,JAM,Unclassified,-87.69,41.93,593
5639,JAM,Unclassified,-87.69,41.94,139
5640,JAM,Unclassified,-87.69,41.95,168
5641,JAM,Unclassified,-87.69,41.96,116
5642,JAM,Unclassified,-87.69,41.97,136
5643,JAM,Unclassified,-87.69,41.98,200
5644,JAM,Unclassified,-87.69,41.99,111
5645,JAM,Unclassified,-87.69,42.0,59
5646,JAM,Unclassified,-87.69,42.01,61
5647,JAM,Unclassified,-87.69,42.02,4
5648,JAM,Unclassified,-87.68,41.68,3
5649,JAM,Unclassified,-87.68,41.69,12
5650,JAM,Unclassified,-87.68,41.7,10
5651,JAM,Unclassified,-87.68,41.71,55
5652,JAM,Unclassified,-87.68,41.72,13
5653,JAM,Unclassified,-87.68,41.73,4
5654,JAM,Unclassified,-87.68,41.74,4
5655,JAM,Unclassified,-87.68,41.75,17
5656,JAM,Unclassified,-87.68,41.76,14
5657,JAM,Unclassified,-87.68,41.77,24
5658,JAM,Unclassified,-87.68,41.78,31
5659,JAM,Unclassified,-87.68,41.79,37
5660,JAM,Unclassified,-87.68,41.8,28
5661,JAM,Unclassified,-87.68,41.81,21
5662,JAM,Unclassified,-87.68,41.82,56
5663,JAM,Unclassified,-87.68,41.83,61
5664,JAM,Unclassified,-87.68,41.84,188
5665,JAM,Unclassified,-87.68,41.85,59
5666,JAM,Unclassified,-87.68,41.86,41
5667,JAM,Unclassified,-87.68,41.87,59
5668,JAM,Unclassified,-87.68,41.88,188
5669,JAM,Unclassified,-87.68,41.89,78
5670,JAM,Unclassified,-87.68,41.9,86
5671,JAM,Unclassified,-87.68,41.91,123
5672,JAM,Unclassified,-87.68,41.92,532
5673,JAM,Unclassified,-87.68,41.93,358
5674,JAM,Unclassified,-87.68,41.94,105
5675,JAM,Unclassified,-87.68,41.95,139
5676,JAM,Unclassified,-87.68,41.96,83
5677,JAM,Unclassified,-87.68,41.97,67
5678,JAM,Unclassified,-87.68,41.98,71
5679,JAM,Unclassified,-87.68,41.99,116
5680,JAM,Unclassified,-87.68,42.0,102
5681,JAM,Unclassified,-87.68,42.01,85
5682,JAM,Unclassified,-87.68,42.02,22
5683,JAM,Unclassified,-87.67,41.68,4
5684,JAM,Unclassified,-87.67,41.69,9
5685,JAM,Unclassified,-87.67,41.7,5
5686,JAM,Unclassified,-87.67,41.71,29
5687,JAM,Unclassified,-87.67,41.72,15
5688,JAM,Unclassified,-87.67,41.73,2
5689,JAM,Unclassified,-87.67,41.74,23
5690,JAM,Unclassified,-87.67,41.75,20
5691,JAM,Unclassified,-87.67,41.76,17
5692,JAM,Unclassified,-87.67,41.77,4
5693,JAM,Unclassified,-87.67,41.78,11
5694,JAM,Unclassified,-87.67,41.79,12
5695,JAM,Unclassified,-87.67,41.8,6
5696,JAM,Unclassified,-87.67,41.81,18
5697,JAM,Unclassified,-87.67,41.82,40
5698,JAM,Unclassified,-87.67,41.83,25
5699,JAM,Unclassified,-87.67,41.84,224
5700,JAM,Unclassified,-87.67,41.85,53
5701,JAM,Unclassified,-87.67,41.86,42
5702,JAM,Unclassified,-87.67,41.87,69
5703,JAM,Unclassified,-87.67,41.88,313
5704,JAM,Unclassified,-87.67,41.89,120
5705,JAM,Unclassified,-87.67,41.9,142
5706,JAM,Unclassified,-87.67,41.91,351
5707,JAM,Unclassified,-87.67,41.92,612
5708,JAM,Unclassified,-87.67,41.93,223
5709,JAM,Unclassified,-87.67,41.94,210
5710,JAM,Unclassified,-87.67,41.95,172
5711,JAM,Unclassified,-87.67,41.96,101
5712,JAM,Unclassified,-87.67,41.97,146
5713,JAM,Unclassified,-87.67,41.98,105
5714,JAM,Unclassified,-87.67,41.99,146
5715,JAM,Unclassified,-87.67,42.0,91
5716,JAM,Unclassified,-87.67,42.01,34
5717,JAM,Unclassified,-87.67,42.02,19
5718,JAM,Unclassified,-87.66,41.67,1
5719,JAM,Unclassified,-87.66,41.68,7
5720,JAM,Unclassified,-87.66,41.69,25
5721,JAM,Unclassified,-87.66,41.7,6
5722,JAM,Unclassified,-87.66,41.71,55
5723,JAM,Unclassified,-87.66,41.72,28
5724,JAM,Unclassified,-87.66,41.73,6
5725,JAM,Unclassified,-87.66,41.74,22
5726,JAM,Unclassified,-87.66,41.75,17
5727,JAM,Unclassified,-87.66,41.76,5
5728,JAM,Unclassified,-87.66,41.77,20
5729,JAM,Unclassified,-87.66,41.78,16
5730,JAM,Unclassified,-87.66,41.79,12
5731,JAM,Unclassified,-87.66,41.8,13
5732,JAM,Unclassified,-87.66,41.81,19
5733,JAM,Unclassified,-87.66,41.82,3
5734,JAM,Unclassified,-87.66,41.83,6
5735,JAM,Unclassified,-87.66,41.84,303
5736,JAM,Unclassified,-87.66,41.85,20
5737,JAM,Unclassified,-87.66,41.86,28
5738,JAM,Unclassified,-87.66,41.87,29
5739,JAM,Unclassified,-87.66,41.88,209
5740,JAM,Unclassified,-87.66,41.89,311
5741,JAM,Unclassified,-87.66,41.9,973
5742,JAM,Unclassified,-87.66,41.91,581
5743,JAM,Unclassified,-87.66,41.92,196
5744,JAM,Unclassified,-87.66,41.93,146
5745,JAM,Unclassified,-87.66,41.94,103
5746,JAM,Unclassified,-87.66,41.95,185
5747,JAM,Unclassified,-87.66,41.96,58
5748,JAM,Unclassified,-87.66,41.97,133
5749,JAM,Unclassified,-87.66,41.98,263
5750,JAM,Unclassified,-87.66,41.99,373
5751,JAM,Unclassified,-87.66,42.0,148
5752,JAM,Unclassified,-87.66,42.01,45
5753,JAM,Unclassified,-87.66,42.02,3
5754,JAM,Unclassified,-87.65,41.68,2
5755,JAM,Unclassified,-87.65,41.69,5
5756,JAM,Unclassified,-87.65,41.7,5
5757,JAM,Unclassified,-87.65,41.71,36
5758,JAM,Unclassified,-87.65,41.72,24
5759,JAM,Unclassified,-87.65,41.73,5
5760,JAM,Unclassified,-87.65,41.74,11
5761,JAM,Unclassified,-87.65,41.75,14
5762,JAM,Unclassified,-87.65,41.76,8
5763,JAM,Unclassified,-87.65,41.77,17
5764,JAM,Unclassified,-87.65,41.78,15
5765,JAM,Unclassified,-87.65,41.79,8
5766,JAM,Unclassified,-87.65,41.8,10
5767,JAM,Unclassified,-87.65,41.81,4
5768,JAM,Unclassified,-87.65,41.82,11
5769,JAM,Unclassified,-87.65,41.83,16
5770,JAM,Unclassified,-87.65,41.84,87
5771,JAM,Unclassified,-87.65,41.85,242
5772,JAM,Unclassified,-87.65,41.86,48
5773,JAM,Unclassified,-87.65,41.87,299
5774,JAM,Unclassified,-87.65,41.88,944
5775,JAM,Unclassified,-87.65,41.89,1086
5776,JAM,Unclassified,-87.65,41.9,218
5777,JAM,Unclassified,-87.65,41.91,233
5778,JAM,Unclassified,-87.65,41.92,118
5779,JAM,Unclassified,-87.65,41.93,200
5780,JAM,Unclassified,-87.65,41.94,170
5781,JAM,Unclassified,-87.65,41.95,187
5782,JAM,Unclassified,-87.65,41.96,145
5783,JAM,Unclassified,-87.65,41.97,134
5784,JAM,Unclassified,-87.65,41.98,106
5785,JAM,Unclassified,-87.65,41.99,34
5786,JAM,Unclassified,-87.64,41.66,8
5787,JAM,Unclassified,-87.64,41.67,5
5788,JAM,Unclassified,-87.64,41.68,9
5789,JAM,Unclassified,-87.64,41.69,12
5790,JAM,Unclassified,-87.64,41.7,7
5791,JAM,Unclassified,-87.64,41.71,34
5792,JAM,Unclassified,-87.64,41.72,41
5793,JAM,Unclassified,-87.64,41.73,8
5794,JAM,Unclassified,-87.64,41.74,22
5795,JAM,Unclassified,-87.64,41.75,17
5796,JAM,Unclassified,-87.64,41.76,12
5797,JAM,Unclassified,-87.64,41.77,9
5798,JAM,Unclassified,-87.64,41.78,11
5799,JAM,Unclassified,-87.64,41.79,11
5800,JAM,Unclassified,-87.64,41.8,4
5801,JAM,Unclassified,-87.64,41.81,5
5802,JAM,Unclassified,-87.64,41.82,10
5803,JAM,Unclassified,-87.64,41.83,18
5804,JAM,Unclassified,-87.64,41.84,14
5805,JAM,Unclassified,-87.64,41.85,582
5806,JAM,Unclassified,-87.64,41.86,432
5807,JAM,Unclassified,-87.64,41.87,430
5808,JAM,Unclassified,-87.64,41.88,294
5809,JAM,Unclassified,-87.64,41.89,307
5810,JAM,Unclassified,-87.64,41.9,160
5811,JAM,Unclassified,-87.64,41.91,66
5812,JAM,Unclassified,-87.64,41.92,98
5813,JAM,Unclassified,-87.64,41.93,136
5814,JAM,Unclassified,-87.64,41.94,269
5815,JAM,Unclassified,-87.64,41.95,155
5816,JAM,Unclassified,-87.64,41.96,18
5817,JAM,Unclassified,-87.64,41.97,4
5818,JAM,Unclassified,-87.63,41.66,2
5819,JAM,Unclassified,-87.63,41.67,2
5820,JAM,Unclassified,-87.63,41.68,1
5821,JAM,Unclassified,-87.63,41.69,3
5822,JAM,Unclassified,-87.63,41.7,1
5823,JAM,Unclassified,-87.63,41.71,19
5824,JAM,Unclassified,-87.63,41.72,66
5825,JAM,Unclassified,-87.63,41.73,9
5826,JAM,Unclassified,-87.63,41.74,119
5827,JAM,Unclassified,-87.63,41.75,176
5828,JAM,Unclassified,-87.63,41.76,255
5829,JAM,Unclassified,-87.63,41.77,218
5830,JAM,Unclassified,-87.63,41.78,247
5831,JAM,Unclassified,-87.63,41.79,240
5832,JAM,Unclassified,-87.63,41.8,196
5833,JAM,Unclassified,-87.63,41.81,263
5834,JAM,Unclassified,-87.63,41.82,267
5835,JAM,Unclassified,-87.63,41.83,354
5836,JAM,Unclassified,-87.63,41.84,436
5837,JAM,Unclassified,-87.63,41.85,369
5838,JAM,Unclassified,-87.63,41.86,55
5839,JAM,Unclassified,-87.63,41.87,144
5840,JAM,Unclassified,-87.63,41.88,274
5841,JAM,Unclassified,-87.63,41.89,365
5842,JAM,Unclassified,-87.63,41.9,261
5843,JAM,Unclassified,-87.63,41.91,290
5844,JAM,Unclassified,-87.63,41.92,141
5845,JAM,Unclassified,-87.63,41.93,168
5846,JAM,Unclassified,-87.63,41.94,57
5847,JAM,Unclassified,-87.62,41.65,1
5848,JAM,Unclassified,-87.62,41.66,7
5849,JAM,Unclassified,-87.62,41.67,2
5850,JAM,Unclassified,-87.62,41.68,7
5851,JAM,Unclassified,-87.62,41.69,4
5852,JAM,Unclassified,-87.62,41.7,9
5853,JAM,Unclassified,-87.62,41.71,199
5854,JAM,Unclassified,-87.62,41.72,260
5855,JAM,Unclassified,-87.62,41.73,252
5856,JAM,Unclassified,-87.62,41.74,124
5857,JAM,Unclassified,-87.62,41.75,80
5858,JAM,Unclassified,-87.62,41.76,23
5859,JAM,Unclassified,-87.62,41.77,45
5860,JAM,Unclassified,-87.62,41.78,27
5861,JAM,Unclassified,-87.62,41.79,16
5862,JAM,Unclassified,-87.62,41.8,10
5863,JAM,Unclassified,-87.62,41.81,20
5864,JAM,Unclassified,-87.62,41.82,28
5865,JAM,Unclassified,-87.62,41.83,9
5866,JAM,Unclassified,-87.62,41.84,26
5867,JAM,Unclassified,-87.62,41.85,186
5868,JAM,Unclassified,-87.62,41.86,204
5869,JAM,Unclassified,-87.62,41.87,426
5870,JAM,Unclassified,-87.62,41.88,484
5871,JAM,Unclassified,-87.62,41.89,311
5872,JAM,Unclassified,-87.62,41.9,472
5873,JAM,Unclassified,-87.62,41.91,14
5874,JAM,Unclassified,-87.61,41.65,2
5875,JAM,Unclassified,-87.61,41.66,2
5876,JAM,Unclassified,-87.61,41.68,1
5877,JAM,Unclassified,-87.61,41.69,13
5878,JAM,Unclassified,-87.61,41.7,2
5879,JAM,Unclassified,-87.61,41.71,221
5880,JAM,Unclassified,-87.61,41.72,2
5881,JAM,Unclassified,-87.61,41.73,6
5882,JAM,Unclassified,-87.61,41.74,16
5883,JAM,Unclassified,-87.61,41.75,17
5884,JAM,Unclassified,-87.61,41.76,22
5885,JAM,Unclassified,-87.61,41.77,46
5886,JAM,Unclassified,-87.61,41.78,18
5887,JAM,Unclassified,-87.61,41.79,48
5888,JAM,Unclassified,-87.61,41.8,9
5889,JAM,Unclassified,-87.61,41.81,17
5890,JAM,Unclassified,-87.61,41.82,15
5891,JAM,Unclassified,-87.61,41.83,26
5892,JAM,Unclassified,-87.61,41.84,37
5893,JAM,Unclassified,-87.61,41.85,115
5894,JAM,Unclassified,-87.61,41.86,11
5895,JAM,Unclassified,-87.61,41.87,10
5896,JAM,Unclassified,-87.61,41.88,28
5897,JAM,Unclassified,-87.61,41.89,250
5898,JAM,Unclassified,-87.6,41.65,1
5899,JAM,Unclassified,-87.6,41.66,8
5900,JAM,Unclassified,-87.6,41.67,77
5901,JAM,Unclassified,-87.6,41.68,123
5902,JAM,Unclassified,-87.6,41.69,180
5903,JAM,Unclassified,-87.6,41.7,56
5904,JAM,Unclassified,-87.6,41.71,172
5905,JAM,Unclassified,-87.6,41.72,20
5906,JAM,Unclassified,-87.6,41.73,10
5907,JAM,Unclassified,-87.6,41.74,12
5908,JAM,Unclassified,-87.6,41.75,7
5909,JAM,Unclassified,-87.6,41.76,13
5910,JAM,Unclassified,-87.6,41.77,2
5911,JAM,Unclassified,-87.6,41.78,10
5912,JAM,Unclassified,-87.6,41.79,18
5913,JAM,Unclassified,-87.6,41.8,23
5914,JAM,Unclassified,-87.6,41.81,18
5915,JAM,Unclassified,-87.6,41.82,20
5916,JAM,Unclassified,-87.6,41.83,28
5917,JAM,Unclassified,-87.6,41.89,1
5918,JAM,Unclassified,-87.59,41.66,117
5919,JAM,Unclassified,-87.59,41.67,14
5920,JAM,Unclassified,-87.59,41.69,1
5921,JAM,Unclassified,-87.59,41.7,133
5922,JAM,Unclassified,-87.59,41.71,137
5923,JAM,Unclassified,-87.59,41.72,45
5924,JAM,Unclassified,-87.59,41.73,26
5925,JAM,Unclassified,-87.59,41.74,17
5926,JAM,Unclassified,-87.59,41.75,26
5927,JAM,Unclassified,-87.59,41.76,21
5928,JAM,Unclassified,-87.59,41.77,32
5929,JAM,Unclassified,-87.59,41.78,34
5930,JAM,Unclassified,-87.59,41.79,23
5931,JAM,Unclassified,-87.59,41.8,51
5932,JAM,Unclassified,-87.59,41.81,35
5933,JAM,Unclassified,-87.59,41.82,1
5934,JAM,Unclassified,-87.58,41.65,82
5935,JAM,Unclassified,-87.58,41.66,19
5936,JAM,Unclassified,-87.58,41.71,7
5937,JAM,Unclassified,-87.58,41.72,59
5938,JAM,Unclassified,-87.58,41.73,13
5939,JAM,Unclassified,-87.58,41.74,15
5940,JAM,Unclassified,-87.58,41.75,14
5941,JAM,Unclassified,-87.58,41.76,22
5942,JAM,Unclassified,-87.58,41.77,30
5943,JAM,Unclassified,-87.58,41.78,38
5944,JAM,Unclassified,-87.58,41.79,48
5945,JAM,Unclassified,-87.58,41.8,40
5946,JAM,Unclassified,-87.58,41.81,4
5947,JAM,Unclassified,-87.57,41.66,21
5948,JAM,Unclassified,-87.57,41.71,5
5949,JAM,Unclassified,-87.57,41.72,4
5950,JAM,Unclassified,-87.57,41.73,6
5951,JAM,Unclassified,-87.57,41.74,29
5952,JAM,Unclassified,-87.57,41.75,14
5953,JAM,Unclassified,-87.57,41.76,12
5954,JAM,Unclassified,-87.57,41.77,52
5955,JAM,Unclassified,-87.57,41.78,22
5956,JAM,Unclassified,-87.56,41.65,1
5957,JAM,Unclassified,-87.56,41.66,5
5958,JAM,Unclassified,-87.56,41.67,3
5959,JAM,Unclassified,-87.56,41.68,1
5960,JAM,Unclassified,-87.56,41.7,4
5961,JAM,Unclassified,-87.56,41.71,6
5962,JAM,Unclassified,-87.56,41.72,5
5963,JAM,Unclassified,-87.56,41.73,15
5964,JAM,Unclassified,-87.56,41.74,5
5965,JAM,Unclassified,-87.56,41.75,1
5966,JAM,Unclassified,-87.56,41.76,13
5967,JAM,Unclassified,-87.56,41.77,2
5968,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.79,41.94,1
5969,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.78,41.96,1
5970,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.76,41.95,3
5971,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.76,41.97,1
5972,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.75,41.96,2
5973,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.75,41.97,3
5974,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.74,41.95,1
5975,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.74,41.96,1
5976,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.74,41.97,4
5977,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.73,41.9,1
5978,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.73,41.95,2
5979,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.73,41.97,5
5980,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.72,41.98,1
5981,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.71,41.91,1
5982,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.71,41.94,1
5983,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.71,41.98,1
5984,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.7,41.93,1
5985,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.7,41.96,2
5986,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.7,42.0,2
5987,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.69,41.89,4
5988,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.69,41.96,5
5989,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.69,42.01,2
5990,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.68,41.77,2
5991,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.68,41.88,1
5992,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.68,41.95,1
5993,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.68,41.99,2
5994,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.68,42.01,2
5995,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.67,41.89,2
5996,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.67,41.99,2
5997,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.67,42.0,1
5998,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.67,42.01,2
5999,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.85,1
6000,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.86,1
6001,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.89,2
6002,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.9,12
6003,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.92,1
6004,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.94,3
6005,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.95,1
6006,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.98,1
6007,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.66,41.99,2
6008,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.65,41.86,2
6009,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.65,41.88,15
6010,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.65,41.93,1
6011,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.65,41.94,4
6012,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.65,41.97,1
6013,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.83,3
6014,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.85,1
6015,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.86,1
6016,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.87,4
6017,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.88,1
6018,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.91,1
6019,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.64,41.92,1
6020,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.63,41.83,1
6021,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.63,41.84,1
6022,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.63,41.93,1
6023,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.62,41.87,1
6024,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.61,41.77,1
6025,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.61,41.89,1
6026,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.6,41.68,1
6027,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.59,41.81,1
6028,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.58,41.67,1
6029,ROAD_CLOSED,CLOSED_CONSTRUCTION,-87.58,41.74,1
6030,ROAD_CLOSED,CLOSED_EVENT,-87.88,41.98,2
